timestamp,rack_id,temp_C,humidity_%,power_kW,fan_speed_%,airflow_CFM,fault_type
2025-10-12 00:25:09.173475,2,24.82066278256933,43.368379430069126,2.976869487175769,57.35431606118867,456.82303949633285,normal
2025-10-12 00:27:09.173475,2,25.887017183519582,50.46884431812348,3.028129629045584,67.84093110354226,421.871894656369,normal
2025-10-12 00:29:09.173475,2,24.658014456924782,45.964944830486374,2.932961164402245,64.44904230523011,464.28000988184186,normal
2025-10-12 00:31:09.173475,2,25.147622812055324,44.09507553531066,3.2331149384710822,50.30913233057735,470.91142336692633,normal
2025-10-12 00:33:09.173475,2,24.858943095675833,42.50852244257602,3.0519542777553545,56.33844010312555,457.70634759457676,normal
2025-10-12 00:35:09.173475,2,24.89589116634997,47.114847017724756,3.0154082578438905,61.4012234017873,467.4489431532091,normal
2025-10-12 00:37:09.173475,2,25.226418316071516,43.124349920169756,3.154510580162598,64.04968167974218,460.27571901824416,normal
2025-10-12 00:39:09.173475,2,25.27593328532322,47.87471265666706,3.0021919118221896,67.34144637160207,476.6176265594417,normal
2025-10-12 00:41:09.173475,2,25.498340792910366,46.51793844098653,2.7681524356387284,65.91585338872201,445.26362786519985,normal
2025-10-12 00:43:09.173475,2,24.81581949222121,41.423006990039006,3.1071913625809904,61.565602819923484,441.7093638922022,normal
2025-10-12 00:45:09.173475,2,24.90653966778766,47.17790119393473,3.0192840057286388,50.74696377498429,428.4451044414139,normal
2025-10-12 00:47:09.173475,2,24.948484264974788,49.778071914784924,3.55302412749616,65.39987106197222,477.2687098190341,normal
2025-10-12 00:49:09.173475,2,24.889716810565645,45.372908629538856,2.801464060569484,69.5170415892507,467.04866669592445,normal
2025-10-12 00:51:09.173475,2,25.035299072528392,44.33150581769927,2.904645928046825,58.77942841411272,456.35534064874236,normal
2025-10-12 00:53:09.173475,2,23.65439842939477,46.83572389410955,3.6366468591037897,64.29191845400125,470.6493052110229,normal
2025-10-12 00:55:09.173475,2,24.17757923808327,44.52521607758666,3.561601704141691,58.3920012485558,449.61115718200904,normal
2025-10-12 00:57:09.173475,2,24.364674560645405,42.5044336360703,3.4897233911794907,59.469435415611315,421.39717244078736,normal
2025-10-12 00:59:09.173475,2,24.78325328069981,45.11701780461369,3.7043990785350966,62.701873017352874,458.0995101754105,normal
2025-10-12 01:01:09.173475,2,25.605560813647934,43.79956624568241,3.0209406254970057,53.258688541628594,442.2937280627648,normal
2025-10-12 01:03:09.173475,2,24.245736039010044,43.76973264445734,3.6333952924848756,68.80460482849915,463.7369702553194,normal
2025-10-12 01:05:09.173475,2,25.12688100970436,43.754600960358815,2.9375633248928175,57.722052756015486,440.13998130682336,normal
2025-10-12 01:07:09.173475,2,24.520011108781322,46.904022187693386,3.435765074238711,66.89750621938909,457.2402782388494,normal
2025-10-12 01:09:09.173475,2,25.100089977144812,43.87963791960606,3.2241880815369783,66.06961860769697,462.2074053086693,normal
2025-10-12 01:11:09.173475,2,23.561226001556374,43.66159454363758,3.3485811953240323,69.81010284001347,481.0571955167865,normal
2025-10-12 01:13:09.173475,2,25.12793291686173,45.04200768326552,3.204585891388489,65.09085748169365,443.7946648681309,normal
2025-10-12 01:15:09.173475,2,24.65344731775436,48.82463527967994,3.3195681247640754,57.784033574683264,414.1590979972957,normal
2025-10-12 01:17:09.173475,2,25.079369154976078,46.583325387925875,3.1872359451156465,56.57329090739832,462.5669101852856,normal
2025-10-12 01:19:09.173475,2,24.577866939271107,40.81996450273944,3.5311294549700154,51.82412206097381,443.8181498160616,normal
2025-10-12 01:21:09.173475,2,25.606167267108443,43.87255089439205,2.7533338813300707,52.341340328552114,454.8737442298382,normal
2025-10-12 01:23:09.173475,2,24.801164774116703,46.11821840522906,3.261762477429144,51.68213612229995,473.0870867681785,normal
2025-10-12 01:25:09.173475,2,24.498037695279077,44.573105696576306,3.0932722696794013,68.94497154767717,479.50712433899105,normal
2025-10-12 01:27:09.173475,2,24.817236606057126,43.63531479775969,2.985541354339256,58.48444018493953,475.4227645196183,normal
2025-10-12 01:29:09.173475,2,25.42988981634137,45.80342344419788,3.2070431975133338,61.667375301943196,441.9755905622833,normal
2025-10-12 01:31:09.173475,2,25.33684289061887,45.94725477545513,3.0163051733815713,54.47191677038905,495.51522595134406,normal
2025-10-12 01:33:09.173475,2,25.88969074828342,43.465304874223904,3.2616961910162034,63.914973779692346,453.666840114767,normal
2025-10-12 01:35:09.173475,2,25.226333576566624,42.09430108185528,3.2352019232742504,50.90892760682916,446.8455208349179,normal
2025-10-12 01:37:09.173475,2,23.95922542822313,45.300787572952416,3.1025267927331477,57.067044560521055,487.5234167843177,normal
2025-10-12 01:39:09.173475,2,25.633965652200036,46.48392603305893,3.4429975876288887,56.19055232572656,464.0048590672484,normal
2025-10-12 01:41:09.173475,2,25.27445236985091,44.06164869579059,2.4860596412727367,67.32127779000817,477.0774474833083,normal
2025-10-12 01:43:09.173475,2,25.248998005223644,40.095470797368534,2.7296118544005994,69.39828795629207,447.8274267182229,normal
2025-10-12 01:45:09.173475,2,24.96828213493685,45.09396118752949,2.864980358556227,67.29444752510106,462.45699864694996,normal
2025-10-12 01:47:09.173475,2,24.339493473667446,47.120893628220934,3.4624112990754545,59.01088270620187,433.44213842168574,normal
2025-10-12 01:49:09.173475,2,25.2830269313982,45.23134926858572,3.353789155219148,63.43146391185599,451.3503696282022,normal
2025-10-12 01:51:09.173475,2,25.66577434768369,42.95923350547569,2.919271668621315,61.03813677548971,479.7809034776896,normal
2025-10-12 01:53:09.173475,2,25.844222447142947,41.48252102715377,2.6450224462002674,54.25928323017821,409.215356444798,normal
2025-10-12 01:55:09.173475,2,24.46882090306493,44.0265710079145,3.400333692259241,68.08317388987497,469.6309475346016,normal
2025-10-12 01:57:09.173475,2,24.687405602431813,44.888904602206765,3.115219634681792,68.99041247315284,449.34610503811814,normal
2025-10-12 01:59:09.173475,2,25.241247882730015,44.75417738689709,2.9774089035734628,59.85236187985739,427.97496190305776,normal
2025-10-12 02:01:09.173475,2,25.273800235772026,46.91028464100248,2.704282186099337,56.91334566647726,460.0809303103569,normal
2025-10-12 02:03:09.173475,2,24.34299290805675,42.13182226153495,2.942540152826012,53.845780376173416,451.1494800604859,normal
2025-10-12 02:05:09.173475,2,23.420400853577746,45.42795982146844,2.966301585092751,63.80789657258731,445.58060800933555,normal
2025-10-12 02:07:09.173475,2,24.732004017110366,43.90544032732496,2.631583794262913,66.12402559586123,497.48283486801193,normal
2025-10-12 02:09:09.173475,2,25.307055755280068,44.50192792088724,3.17296708891673,57.378272791395446,456.2250030908707,normal
2025-10-12 02:11:09.173475,2,24.440483606910817,48.04757482038762,2.2629758829409563,60.233548842313326,433.7898830604156,normal
2025-10-12 02:13:09.173475,2,24.263303004455,42.83690399277121,3.5061424905217695,57.54568326209245,467.632795138989,normal
2025-10-12 02:15:09.173475,2,24.474626752210735,49.74865880698478,3.3043598078061893,65.78342477214676,441.1899088225295,normal
2025-10-12 02:17:09.173475,2,25.68653743376284,42.23440053807133,3.2778532642594924,52.55160605591128,488.1883328094026,normal
2025-10-12 02:19:09.173475,2,25.054824202530874,44.27715432114604,2.9284519897847825,57.12193451795692,440.8378019433725,normal
2025-10-12 02:21:09.173475,2,24.446686064575697,43.27201846064037,3.014556488383448,53.21362746519112,433.38099767177926,normal
2025-10-12 02:23:09.173475,2,25.208679311641134,45.47464876951948,3.0820732209415884,58.20793653979323,435.51996406791403,normal
2025-10-12 02:25:09.173475,2,24.710251510296523,46.50277424674358,2.4991784156635886,63.372864398488616,460.8672038475987,normal
2025-10-12 02:27:09.173475,2,24.360651780949635,45.55951469957342,2.1777135466620896,65.38985866383874,440.82761446114,normal
2025-10-12 02:29:09.173475,2,25.007547898040123,41.67695987546208,2.980176060405805,62.21240084883265,425.77967600475085,normal
2025-10-12 02:31:09.173475,2,24.78863111570519,43.79606264220723,3.228075328390608,60.651788651031715,472.1265820965689,normal
2025-10-12 02:33:09.173475,2,24.721489539542613,43.406209489059044,3.173121638154162,61.91277481215688,445.93909227914014,normal
2025-10-12 02:35:09.173475,2,25.12865574637792,45.9760881587575,3.4740402285225604,66.61238815575459,447.60298161268804,normal
2025-10-12 02:37:09.173475,2,24.92195580890604,44.13488362436076,3.118335642713489,65.9053462371978,441.58031038359474,normal
2025-10-12 02:39:09.173475,2,23.7833695963977,44.459593362644924,3.284285081298423,63.303944413924,444.9975479785098,normal
2025-10-12 02:41:09.173475,2,25.21939388358962,44.29697303191738,3.0055255137568655,57.53888858849815,483.52874624550566,normal
2025-10-12 02:43:09.173475,2,25.1034242931054,46.78482163963042,3.0286861337668176,54.64425390293635,432.3036811616403,normal
2025-10-12 02:45:09.173475,2,24.728588883000626,47.28750808641386,3.101548922248324,68.7966424722695,441.694241721984,normal
2025-10-12 02:47:09.173475,2,25.189834559831887,49.54138571560879,3.0545598765175486,0.0,204.96441172600672,fan_failure
2025-10-12 02:49:09.173475,2,24.962191730137928,43.30031126107042,3.2491007449632736,0.0,182.87832348182266,fan_failure
2025-10-12 02:51:09.173475,2,25.221469871165816,44.044685106469764,3.1436939477239174,0.0,206.67324210573898,fan_failure
2025-10-12 02:53:09.173475,2,25.61126198327737,43.9799672022905,2.9190375194119884,0.0,180.42472568435386,fan_failure
2025-10-12 02:55:09.173475,2,25.266712021977167,45.754600986089706,3.2270965849936055,0.0,181.5566935164475,fan_failure
2025-10-12 02:57:09.173475,2,25.7608817760317,47.7112757176099,3.12403047096711,0.0,237.53591625116132,fan_failure
2025-10-12 02:59:09.173475,2,25.367863240268928,42.51069059337716,2.4663839253287163,0.0,229.92088622978366,fan_failure
2025-10-12 03:01:09.173475,2,25.896309696906215,44.88883065817909,3.083990587895946,0.0,177.49021905403248,fan_failure
2025-10-12 03:03:09.173475,2,26.53372559388505,45.25844236395046,3.032818438381468,0.0,214.51533247797383,fan_failure
2025-10-12 03:05:09.173475,2,26.044302769521014,45.44776804855826,2.7628576633664066,0.0,209.4293671427199,fan_failure
2025-10-12 03:07:09.173475,2,26.56460734894251,47.690840092309955,3.477955987991819,0.0,189.7756864713763,fan_failure
2025-10-12 03:09:09.173475,2,25.803118553922427,44.7484261598007,3.0167174736866085,0.0,221.88383036941897,fan_failure
2025-10-12 03:11:09.173475,2,25.692260611085555,48.05910063892123,2.952597630426303,0.0,191.4623786010516,fan_failure
2025-10-12 03:13:09.173475,2,25.99636868742195,41.69028665626846,3.2469511751885745,0.0,201.4663593437681,fan_failure
2025-10-12 03:15:09.173475,2,26.013011730077682,42.40984245587277,2.8992645902129617,0.0,233.38043050578784,fan_failure
2025-10-12 03:17:09.173475,2,26.422122594590917,41.993714093763785,2.926277080774217,0.0,194.5455286050466,fan_failure
2025-10-12 03:19:09.173475,2,25.79093400711753,44.89141026696438,2.930719640937397,0.0,213.92412729626835,fan_failure
2025-10-12 03:21:09.173475,2,27.254686828483603,47.25313005909551,2.919333392833551,0.0,177.8694818251666,fan_failure
2025-10-12 03:23:09.173475,2,27.57200794097496,45.11843686802898,3.004178787573884,0.0,199.51749825779993,fan_failure
2025-10-12 03:25:09.173475,2,26.959425428230354,44.71127917615212,2.8279013979359293,0.0,189.06282117519217,fan_failure
2025-10-12 03:27:09.173475,2,26.9901740189352,43.91315045773247,2.7861462651968507,0.0,202.12860455383793,fan_failure
2025-10-12 03:29:09.173475,2,27.023506834773745,48.007985977165376,2.2047090574820967,0.0,221.83013703844924,fan_failure
2025-10-12 03:31:09.173475,2,27.573825557749288,40.8532195351837,2.897193721775895,0.0,192.57118268008418,fan_failure
2025-10-12 03:33:09.173475,2,26.877746491584656,43.44436662481825,2.6668272463602514,0.0,235.04540886847246,fan_failure
2025-10-12 03:35:09.173475,2,27.680703517944238,47.54311018998832,3.2165016192129707,0.0,177.41896457565542,fan_failure
2025-10-12 03:37:09.173475,2,27.342643920116068,45.97874912245584,2.6333616573324163,0.0,214.25996860344776,fan_failure
2025-10-12 03:39:09.173475,2,27.52790238055256,44.25035838490081,3.2132879904610476,0.0,208.8852662297208,fan_failure
2025-10-12 03:41:09.173475,2,27.591710150254276,47.318659606728495,2.6756810017200308,0.0,212.31871213888527,fan_failure
2025-10-12 03:43:09.173475,2,27.977930377390514,44.38090712137202,3.097839906672635,0.0,174.97772847229393,fan_failure
2025-10-12 03:45:09.173475,2,28.17720810576207,44.63019572711402,2.843183093844288,0.0,220.98018451673778,fan_failure
2025-10-12 03:47:09.173475,2,27.788696892837173,42.18307740727288,2.533011247942829,0.0,212.1201990269128,fan_failure
2025-10-12 03:49:09.173475,2,27.71587119425112,48.50958836396873,2.3754211776348835,0.0,233.92912736580075,fan_failure
2025-10-12 03:51:09.173475,2,28.263305240160786,44.806573776259214,2.836524273957315,0.0,207.9827222870414,fan_failure
2025-10-12 03:53:09.173475,2,28.288709589272546,47.20660376403304,3.0342682945986117,0.0,203.00603522923754,fan_failure
2025-10-12 03:55:09.173475,2,28.29091633633584,44.88610875255787,3.092340530667618,0.0,165.7966321468675,fan_failure
2025-10-12 03:57:09.173475,2,28.095544373368288,46.48652818804543,3.0512596314383824,0.0,196.3203332729464,fan_failure
2025-10-12 03:59:09.173475,2,28.60553017991962,45.69516341072334,2.8380720959071914,0.0,184.43390549195374,fan_failure
2025-10-12 04:01:09.173475,2,28.758753576529305,43.043254444769936,3.1224758267143415,0.0,165.9483279152432,fan_failure
2025-10-12 04:03:09.173475,2,29.108746691197695,45.94519496482609,3.076808920294163,0.0,219.65381967891028,fan_failure
2025-10-12 04:05:09.173475,2,29.39964233333877,47.02874013003626,2.4477377306005064,0.0,174.40846066528596,fan_failure
2025-10-12 04:07:09.173475,2,28.812554426691296,45.05218210042167,3.155297706140737,0.0,185.4851237369307,fan_failure
2025-10-12 04:09:09.173475,2,29.156030029343125,43.48923413529336,2.8165446591024157,0.0,171.86677806303555,fan_failure
2025-10-12 04:11:09.173475,2,28.923030026166728,42.29663078876733,2.7072380241068004,0.0,221.0728359321568,fan_failure
2025-10-12 04:13:09.173475,2,29.01518033335042,50.26476412967478,3.1479953702642667,0.0,203.69672247389747,fan_failure
2025-10-12 04:15:09.173475,2,29.142492665945635,46.40061975881798,2.827308652128668,0.0,202.44019629290722,fan_failure
2025-10-12 04:17:09.173475,2,30.26802536148064,44.8078802005507,3.3447819978857027,0.0,185.93647149748224,fan_failure
2025-10-12 04:19:09.173475,2,29.589503452850913,48.54160127127102,2.8119098826636697,0.0,236.24897115993858,fan_failure
2025-10-12 04:21:09.173475,2,29.91232558063664,43.87506644821146,3.189722321716656,0.0,219.4510889925346,fan_failure
2025-10-12 04:23:09.173475,2,29.98654298866516,41.859550560219084,2.7818588472525394,0.0,195.0496272889699,fan_failure
2025-10-12 04:25:09.173475,2,29.877669971269984,46.241344195101355,3.053310300279976,0.0,173.29311282579798,fan_failure
2025-10-12 04:27:09.173475,2,30.114059355301787,46.22117149056765,3.167937134379312,0.0,221.61561451109245,fan_failure
2025-10-12 04:29:09.173475,2,30.25017664636467,45.91836015845687,2.978950286562406,0.0,166.78078132968017,fan_failure
2025-10-12 04:31:09.173475,2,30.128885465739774,45.415375374326224,3.081473651158612,0.0,174.4650284835938,fan_failure
2025-10-12 04:33:09.173475,2,29.675683037877523,47.10630570666581,2.9881334538430036,0.0,213.63001394745248,fan_failure
2025-10-12 04:35:09.173475,2,30.00849551283914,45.05951227899149,3.2814851417927993,0.0,189.67910543565253,fan_failure
2025-10-12 04:37:09.173475,2,30.028836233082295,44.07544942258991,2.8696511317703055,0.0,193.81655753062722,fan_failure
2025-10-12 04:39:09.173475,2,30.066640131490114,44.042502756673045,3.3767268376720563,0.0,182.10785395560993,fan_failure
2025-10-12 04:41:09.173475,2,29.943938506751593,44.12053788345165,3.43409336530612,0.0,203.9310955302315,fan_failure
2025-10-12 04:43:09.173475,2,30.30955336184059,42.02887925392606,3.0801150797607777,0.0,217.79261591246873,fan_failure
2025-10-12 04:45:09.173475,2,30.024685196782627,47.130960750130704,2.844813464969888,0.0,228.1869488037116,fan_failure
2025-10-12 04:47:09.173475,2,30.689669437085776,44.27432287912068,2.8663492435797684,0.0,229.067689542354,fan_failure
2025-10-12 04:49:09.173475,2,30.473871643719214,43.954279945693465,2.8739439548712427,0.0,194.36430782278987,fan_failure
2025-10-12 04:51:09.173475,2,29.596664846689716,43.16269610703161,2.69875776997438,0.0,184.64404869791744,fan_failure
2025-10-12 04:53:09.173475,2,29.989594533783965,45.468429465073044,3.465150147844223,0.0,180.0329191852242,fan_failure
2025-10-12 04:55:09.173475,2,30.295296719542975,44.572022311548984,2.98516088710427,0.0,213.49638984333208,fan_failure
2025-10-12 04:57:09.173475,2,29.66318339353131,45.764819492368105,3.0499356624639167,0.0,209.84902528016298,fan_failure
2025-10-12 04:59:09.173475,2,30.086750593172347,49.910600279821786,2.808678004724605,0.0,189.38006089996364,fan_failure
2025-10-12 05:01:09.173475,2,29.81305784207257,43.88904576167949,2.8087838618080445,0.0,223.78033062215104,fan_failure
2025-10-12 05:03:09.173475,2,30.426151274396958,43.85850741250105,2.7502933280687314,0.0,209.42831112772808,fan_failure
2025-10-12 05:05:09.173475,2,29.83433308671571,46.265863635511025,3.0608769062553898,0.0,169.68511770005537,fan_failure
2025-10-12 05:07:09.173475,2,30.464251560399017,48.59175534619104,2.8161633928546843,0.0,192.24596880128033,fan_failure
2025-10-12 05:09:09.173475,2,30.085759617217473,45.66891357997405,3.197563281801849,0.0,240.204090775327,fan_failure
2025-10-12 05:11:09.173475,2,29.946915831751785,43.40340551092309,2.5862042315956417,0.0,185.38139920116163,fan_failure
2025-10-12 05:13:09.173475,2,29.99006190813786,48.589115727035576,2.8447166102891486,0.0,204.47575903277797,fan_failure
2025-10-12 05:15:09.173475,2,29.995073131178174,47.37678654689617,3.7580797277620865,0.0,189.3826245415936,fan_failure
2025-10-12 05:17:09.173475,2,29.853168167244533,47.08832175413814,3.2045674468878933,0.0,236.93414651472068,fan_failure
2025-10-12 05:19:09.173475,2,30.175178455597788,44.281415818425884,3.1771964492076927,0.0,222.17407161165815,fan_failure
2025-10-12 05:21:09.173475,2,30.24614465435921,46.014548062214594,3.320002406876746,0.0,223.38591180891345,fan_failure
2025-10-12 05:23:09.173475,2,30.41464769731126,46.297419775179286,2.9498645759049436,0.0,202.93427372866645,fan_failure
2025-10-12 05:25:09.173475,2,30.361952689952506,43.36612865802553,3.1106019926618704,0.0,192.1332237534528,fan_failure
2025-10-12 05:27:09.173475,2,30.008623446880446,47.556903725214596,3.057329720405971,0.0,200.92873096312297,fan_failure
2025-10-12 05:29:09.173475,2,29.592043157706023,46.49250713205444,3.193645254342323,0.0,243.2650944661092,fan_failure
2025-10-12 05:31:09.173475,2,29.9076665295141,45.43830065532788,3.0748151051132266,0.0,231.5490655952695,fan_failure
2025-10-12 05:33:09.173475,2,29.971411340283915,45.55804305154068,3.182368952914962,0.0,203.73218246312717,fan_failure
2025-10-12 05:35:09.173475,2,29.866069915634842,45.38817998579662,3.3220895249579314,0.0,179.46969401177878,fan_failure
2025-10-12 05:37:09.173475,2,30.039890902244064,43.599758370121656,3.3585139886774527,0.0,169.5362619043245,fan_failure
2025-10-12 05:39:09.173475,2,29.832323445818524,45.75442375012904,3.469657208770302,0.0,198.68499477854024,fan_failure
2025-10-12 05:41:09.173475,2,29.83344014199204,48.76231413888118,2.565595829875127,0.0,156.02388086759836,fan_failure
2025-10-12 05:43:09.173475,2,30.132004335016,43.995891551294775,2.693630154860786,0.0,214.16712894598706,fan_failure
2025-10-12 05:45:09.173475,2,30.07314021413136,43.871842738526546,2.6159086803987317,0.0,217.4491465656029,fan_failure
2025-10-12 05:47:09.173475,2,30.1950603533876,44.801648272441234,3.5539910988142998,0.0,178.59830467347695,fan_failure
2025-10-12 05:49:09.173475,2,29.54234244872258,43.61618386023751,2.9863241950933506,0.0,204.86678898645383,fan_failure
2025-10-12 05:51:09.173475,2,29.927629182643102,45.70411079302859,2.624538172742867,0.0,228.8752920814652,fan_failure
2025-10-12 05:53:09.173475,2,29.97535464648223,47.23459166317625,3.1028176039133113,0.0,209.13506438307567,fan_failure
2025-10-12 05:55:09.173475,2,30.17093018406966,45.89541712003463,3.192816827960263,0.0,226.58305060264863,fan_failure
2025-10-12 05:57:09.173475,2,30.058956350910442,46.418007515177024,2.973079291713832,0.0,228.80234430898946,fan_failure
2025-10-12 05:59:09.173475,2,29.79708230938222,48.601880865821634,2.987952614806697,0.0,171.38449795763904,fan_failure
2025-10-12 06:01:09.173475,2,30.038431324473237,43.63789668505024,3.252193064696617,0.0,186.9475204139522,fan_failure
2025-10-12 06:03:09.173475,2,29.866144970035567,41.22091853810894,2.864308104225277,0.0,151.52241346742088,fan_failure
2025-10-12 06:05:09.173475,2,29.524829152954283,46.5208293122886,3.23574004759525,0.0,208.5091512356993,fan_failure
2025-10-12 06:07:09.173475,2,29.709907157061235,44.90457728771604,2.9989192382728294,0.0,176.83270621614915,fan_failure
2025-10-12 06:09:09.173475,2,30.451019490530147,46.75472458115134,2.9337107478511006,0.0,200.53771677989062,fan_failure
2025-10-12 06:11:09.173475,2,30.062514842384267,40.916530263151415,2.925846785243821,0.0,186.36031504004404,fan_failure
2025-10-12 06:13:09.173475,2,29.699513997031524,44.43779941422809,3.5393059580548565,0.0,212.8168572253402,fan_failure
2025-10-12 06:15:09.173475,2,29.82864630306516,46.145165562712315,3.419806630975801,0.0,218.49267365825537,fan_failure
2025-10-12 06:17:09.173475,2,30.017889110976054,43.706126444588854,3.2094669940840768,0.0,207.869707708435,fan_failure
2025-10-12 06:19:09.173475,2,30.26855796600832,46.27034360336394,3.3148658145958008,0.0,189.29529576878863,fan_failure
2025-10-12 06:21:09.173475,2,30.395218219690296,45.3951992093848,3.6225782617875795,0.0,186.21624363820865,fan_failure
2025-10-12 06:23:09.173475,2,30.520789140949574,45.39582156692529,2.8045745989156656,0.0,190.32228331891358,fan_failure
2025-10-12 06:25:09.173475,2,29.903895807541705,45.848331892803834,3.15685064641065,0.0,188.52599992122842,fan_failure
2025-10-12 06:27:09.173475,2,29.992693622321706,49.28454071722373,3.5182629510302132,0.0,208.72647339348063,fan_failure
2025-10-12 06:29:09.173475,2,30.01140104345046,45.240062653436524,3.184055391819125,0.0,179.5441486960319,fan_failure
2025-10-12 06:31:09.173475,2,29.922787038772995,41.66283185224482,3.1197669367815837,0.0,212.9439187940548,fan_failure
2025-10-12 06:33:09.173475,2,29.85504406131019,48.14797352658007,2.6322703010992976,0.0,170.7125023958036,fan_failure
2025-10-12 06:35:09.173475,2,30.067335545567992,47.09419660522431,3.505178307437361,0.0,190.8223147426212,fan_failure
2025-10-12 06:37:09.173475,2,30.323604250029387,44.92298306099858,2.948211810017754,0.0,217.67319874973344,fan_failure
2025-10-12 06:39:09.173475,2,30.195696863524027,41.847215686031504,3.4429621049177688,0.0,227.60182708294903,fan_failure
2025-10-12 06:41:09.173475,2,29.81233118954714,45.79160706687482,3.1482090558848217,0.0,205.21347531647814,fan_failure
2025-10-12 06:43:09.173475,2,29.834908453846374,43.6567532641239,2.9923337787025663,0.0,223.45458038518728,fan_failure
2025-10-12 06:45:09.173475,2,30.16308004637833,44.25877133582779,3.2315096131945036,0.0,143.02914758739848,fan_failure
2025-10-12 06:47:09.173475,2,30.34462971011163,41.5205724424438,2.89126771757906,0.0,177.60660210747713,fan_failure
2025-10-12 06:49:09.173475,2,29.611595557283728,47.321653574757036,2.8596896396064326,0.0,206.93007763461432,fan_failure
2025-10-12 06:51:09.173475,2,29.985923826336244,45.95408165444624,3.0230465673180764,0.0,174.3401555162286,fan_failure
2025-10-12 06:53:09.173475,2,30.298880045834142,44.01248683367737,2.5330254304020747,0.0,191.43769678068176,fan_failure
2025-10-12 06:55:09.173475,2,30.45022793719029,46.70044348422699,2.8954043596776424,0.0,193.01484591363143,fan_failure
2025-10-12 06:57:09.173475,2,29.903509484634785,49.153495967121685,3.114580635669466,0.0,208.6008329438214,fan_failure
2025-10-12 06:59:09.173475,2,30.309085036209552,45.47757831805303,2.922287356253789,0.0,196.07300301830043,fan_failure
2025-10-12 07:01:09.173475,2,29.97851962217578,44.92555552698032,3.218288863091094,0.0,201.038917716146,fan_failure
